,created_at,positive,neutral,negative,count
18,2021-10-12 18,0.09756874265569919,0.8747285546415982,0.027703877790834313,851
19,2021-10-12 19,0.10500613496932515,0.8554447852760736,0.03803067484662576,652
20,2021-10-12 20,0.09384441087613293,0.870870090634441,0.03529003021148037,662
21,2021-10-12 21,0.08426837606837606,0.8814068376068377,0.034364102564102564,585
22,2021-10-12 22,0.08470132743362832,0.8859491150442478,0.029380530973451325,452
23,2021-10-12 23,0.0875048309178744,0.8817463768115942,0.03077536231884058,414
0,2021-10-13 00,0.09277878103837471,0.8806117381489842,0.02662979683972912,443
1,2021-10-13 01,0.09171604938271605,0.8730925925925926,0.03210493827160493,324
2,2021-10-13 02,0.08102949852507375,0.8914778761061948,0.027504424778761062,339
3,2021-10-13 03,0.09064450867052024,0.8691878612716762,0.04017919075144509,346
4,2021-10-13 04,0.08862081784386616,0.8820223048327138,0.029364312267657993,269
5,2021-10-13 05,0.07562895927601809,0.8980633484162897,0.026312217194570137,221
6,2021-10-13 06,0.08312244897959183,0.8814816326530612,0.03135102040816327,245
7,2021-10-13 07,0.07298412698412698,0.8966560846560846,0.030386243386243388,189
8,2021-10-13 08,0.080042194092827,0.8899746835443039,0.029983122362869197,237
9,2021-10-13 09,0.0832126245847176,0.8851196013289037,0.028345514950166115,301
10,2021-10-13 10,0.074,0.8917112462006078,0.031258358662613984,329
11,2021-10-13 11,0.08584959349593496,0.8660284552845529,0.0440609756097561,492
12,2021-10-13 12,0.08970983606557377,0.872867213114754,0.037419672131147545,610
13,2021-10-13 13,0.07450726978998384,0.8912714054927302,0.03422132471728594,619
14,2021-10-13 14,0.08911392405063291,0.8712748643761302,0.03961844484629295,553
15,2021-10-13 15,0.09061525423728814,0.8752847457627119,0.034137288135593226,590
16,2021-10-13 16,0.08839455782312924,0.8803591836734693,0.031243537414965983,735
17,2021-10-13 17,0.0882175572519084,0.8783721374045802,0.033416030534351146,524
18,2021-10-13 18,0.09597164461247637,0.8669054820415879,0.035234404536862,529
19,2021-10-13 19,0.07709927360774818,0.8706912832929783,0.052202179176755445,826
20,2021-10-13 20,0.10586615384615385,0.8598061538461539,0.034330769230769234,650
21,2021-10-13 21,0.09869894736842105,0.8628778947368422,0.038414736842105265,475
22,2021-10-13 22,0.08146778042959427,0.8807780429594272,0.03775894988066826,419
23,2021-10-13 23,0.10127707006369427,0.869359872611465,0.029363057324840767,314
0,2021-10-14 00,0.09437333333333334,0.8708466666666668,0.03143,300
1,2021-10-14 01,0.0974921875,0.86255859375,0.0399375,256
2,2021-10-14 02,0.08330721003134796,0.8897460815047022,0.0269435736677116,319
3,2021-10-14 03,0.10357189542483661,0.8534477124183005,0.04298692810457516,306
4,2021-10-14 04,0.09341891891891892,0.8810855855855856,0.0255,222
5,2021-10-14 05,0.08289912280701754,0.8879429824561403,0.029162280701754386,228
6,2021-10-14 06,0.06744534412955465,0.9033603238866397,0.025145748987854252,247
7,2021-10-14 07,0.07869948186528497,0.8921865284974093,0.02910362694300518,193
8,2021-10-14 08,0.05310096153846154,0.9151057692307693,0.031788461538461536,208
9,2021-10-14 09,0.07091221374045802,0.8987480916030535,0.030335877862595423,262
10,2021-10-14 10,0.08160360360360361,0.8861621621621621,0.032225225225225224,333
11,2021-10-14 11,0.10252564102564102,0.8754535256410256,0.022027243589743593,624
12,2021-10-14 12,0.10213161290322581,0.8819006451612903,0.015974193548387097,775
13,2021-10-14 13,0.08008245243128964,0.8973710359408034,0.022545454545454546,946
14,2021-10-14 14,0.08712967581047382,0.8848366583541147,0.0280286783042394,802
15,2021-10-14 15,0.057170731707317075,0.9162343584305408,0.02235206786850477,943
16,2021-10-14 16,0.0700104275286757,0.9007977059436914,0.028143899895724717,959
17,2021-10-14 17,0.08408894536213468,0.8748970775095298,0.04101016518424396,787
18,2021-10-14 18,0.0804829931972789,0.8891513605442177,0.030370748299319728,588
19,2021-10-14 19,0.0756600790513834,0.8936363636363637,0.02873122529644269,506
20,2021-10-14 20,0.07196411483253588,0.9014306220095694,0.026602870813397128,418
21,2021-10-14 21,0.09267584097859327,0.8696850152905199,0.03764220183486238,327
22,2021-10-14 22,0.08567763157894737,0.8866118421052631,0.027720394736842104,304
23,2021-10-14 23,0.07408571428571428,0.8964311688311688,0.02948831168831169,385
0,2021-10-15 00,0.0670397877984085,0.9004694960212201,0.02982493368700265,377
1,2021-10-15 01,0.06835294117647059,0.8953021390374332,0.036342245989304814,374
2,2021-10-15 02,0.08338172043010753,0.887021505376344,0.029596774193548385,372
3,2021-10-15 03,0.07944336569579287,0.8841132686084141,0.03643042071197411,309
4,2021-10-15 04,0.06058565737051793,0.9070836653386454,0.028346613545816735,251
5,2021-10-15 05,0.06475903614457831,0.9042008032128515,0.027028112449799198,249
6,2021-10-15 06,0.07885714285714286,0.8861061224489796,0.03502040816326531,245
7,2021-10-15 07,0.07500980392156863,0.8895196078431372,0.03545588235294118,204
8,2021-10-15 08,0.06281012658227848,0.8968354430379747,0.031907172995780594,237
9,2021-10-15 09,0.07655601659751037,0.879207468879668,0.04425726141078838,241
10,2021-10-15 10,0.0765807560137457,0.8719347079037801,0.044584192439862544,291
11,2021-10-15 11,0.07748011363636363,0.8895426136363636,0.03300852272727273,352
12,2021-10-15 12,0.08473550724637681,0.8818550724637682,0.02977355072463768,552
13,2021-10-15 13,0.08507326007326008,0.8767716727716728,0.03691819291819292,819
14,2021-10-15 14,0.08670837642192347,0.8762998965873836,0.03698965873836608,967
15,2021-10-15 15,0.09365034965034966,0.8638101898101898,0.040540459540459546,1001
16,2021-10-15 16,0.09591533546325878,0.856579872204473,0.045886581469648566,626
17,2021-10-15 17,0.09227301587301587,0.871415873015873,0.036314285714285716,630
18,2021-10-15 18,0.08492212389380531,0.8791858407079646,0.03589734513274336,565
19,2021-10-15 19,0.09482483156881616,0.8547978825794033,0.05038594802694899,1039
20,2021-10-15 20,0.11483362831858407,0.8363486725663717,0.04883274336283185,1130
21,2021-10-15 21,0.09969359756097561,0.850704268292683,0.049602134146341466,656
22,2021-10-15 22,0.0783081841432225,0.8596099744245524,0.06080946291560102,782
23,2021-10-15 23,0.11061126373626375,0.8459217032967034,0.043497252747252746,728
0,2021-10-18 00,0.08683333333333333,0.8897068965517241,0.023474137931034485,348
1,2021-10-18 01,0.0958479381443299,0.8733144329896907,0.028286082474226804,388
2,2021-10-18 02,0.08233536585365854,0.8929756097560976,0.02467987804878049,328
3,2021-10-18 03,0.0844715909090909,0.8951732954545455,0.020360795454545454,352
4,2021-10-18 04,0.09765172413793104,0.8746379310344828,0.02771379310344827,290
5,2021-10-18 05,0.08555450236966824,0.8942890995260663,0.02018957345971564,211
6,2021-10-18 06,0.09906603773584906,0.8780801886792452,0.018141509433962266,212
7,2021-10-18 07,0.09363157894736841,0.8784162679425838,0.02797129186602871,209
8,2021-10-18 08,0.07144600938967136,0.9074976525821596,0.02104225352112676,213
9,2021-10-18 09,0.059877049180327865,0.9009508196721311,0.039172131147540985,244
10,2021-10-18 10,0.08186530612244898,0.8740081632653062,0.040053061224489796,245
11,2021-10-18 11,0.07616593886462882,0.8995109170305677,0.024318777292576418,458
12,2021-10-18 12,0.089015873015873,0.8840111111111112,0.026968253968253964,630
13,2021-10-18 13,0.08331981981981981,0.8844684684684685,0.030409009009009006,1110
14,2021-10-18 14,0.09320305480682839,0.878596585804133,0.028199460916442046,1113
15,2021-10-18 15,0.09318713450292397,0.8780877192982456,0.02404561403508772,855
16,2021-10-18 16,0.08719135802469136,0.885683950617284,0.02712098765432099,810
17,2021-10-18 17,0.08990406162464987,0.8765861344537815,0.03351120448179272,1428
18,2021-10-18 18,0.08698417132216016,0.8607588454376164,0.05132309124767225,1074
19,2021-10-18 19,0.0917134433962264,0.8769091981132076,0.03138089622641509,848
20,2021-10-18 20,0.09684651162790697,0.8751244186046512,0.02686046511627907,860
21,2021-10-18 21,0.09754921540656206,0.8726077032810271,0.029845934379457918,701
22,2021-10-18 22,0.08880226904376012,0.8785283630470017,0.031053484602917344,617
23,2021-10-18 23,0.08258904109589042,0.889358121330724,0.02608023483365949,511
0,2021-10-19 00,0.07874669187145558,0.8926105860113421,0.028644612476370512,529
1,2021-10-19 01,0.09187254901960784,0.8810465686274509,0.024617647058823532,408
2,2021-10-19 02,0.06853092783505155,0.893528350515464,0.03794329896907216,388
3,2021-10-19 03,0.08501369863013698,0.8873506849315068,0.027668493150684932,365
4,2021-10-19 04,0.09062678062678063,0.8923532763532763,0.01703133903133903,351
5,2021-10-19 05,0.0941484375,0.88364453125,0.0222109375,256
6,2021-10-19 06,0.0947153024911032,0.8832953736654804,0.02197864768683274,281
7,2021-10-19 07,0.09117073170731707,0.8814756097560975,0.027333333333333334,246
8,2021-10-19 08,0.07291304347826087,0.9019161490683228,0.025173913043478262,322
9,2021-10-19 09,0.09256176470588236,0.8784970588235295,0.028952941176470588,340
10,2021-10-19 10,0.07297994987468671,0.8964711779448622,0.030548872180451127,399
11,2021-10-19 11,0.10152412280701754,0.8535021929824561,0.044969298245614034,456
12,2021-10-19 12,0.09079830508474576,0.8753254237288136,0.03386610169491526,590
13,2021-10-19 13,0.09083074753173484,0.8748801128349788,0.03428349788434414,709
14,2021-10-19 14,0.08798049414824446,0.8852054616384915,0.026828348504551364,769
15,2021-10-19 15,0.08625299401197604,0.8843278443113772,0.029404191616766467,668
16,2021-10-19 16,0.0799601226993865,0.8852438650306748,0.03479601226993865,652
17,2021-10-19 17,0.08296740994854201,0.8861183533447684,0.030909090909090907,583
18,2021-10-19 18,0.07312420382165605,0.8768519108280255,0.04842038216560509,628
19,2021-10-19 19,0.08285961538461539,0.8857480769230769,0.03139807692307692,520
20,2021-10-19 20,0.09377429983525536,0.8701120263591433,0.03612026359143328,607
21,2021-10-19 21,0.08876337448559671,0.874454732510288,0.034722222222222224,486
22,2021-10-19 22,0.08782083333333332,0.8709020833333334,0.041272916666666666,480
23,2021-10-19 23,0.09121748878923767,0.8679663677130045,0.03632511210762332,446
0,2021-10-20 00,0.08667808219178082,0.8725091324200913,0.0408310502283105,438
1,2021-10-20 01,0.09308457711442787,0.8730820895522388,0.03383333333333333,402
2,2021-10-20 02,0.09044717444717444,0.8711523341523342,0.03838574938574939,407
3,2021-10-20 03,0.1014863387978142,0.8592622950819673,0.03650273224043716,366
4,2021-10-20 04,0.09448333333333334,0.86355,0.04196333333333333,300
5,2021-10-20 05,0.10091836734693876,0.8438673469387755,0.05522108843537415,294
6,2021-10-20 06,0.10105106382978724,0.8552085106382978,0.04373191489361702,235
7,2021-10-20 07,0.09601244813278008,0.8557800829875518,0.048219917012448134,241
8,2021-10-20 08,0.10919672131147541,0.8610819672131148,0.029729508196721315,244
9,2021-10-20 09,0.08177966101694915,0.8814305084745763,0.0334,295
10,2021-10-20 10,0.0904576923076923,0.8661576923076922,0.04339615384615384,260
11,2021-10-20 11,0.09230024813895782,0.8549950372208437,0.05284615384615385,403
12,2021-10-20 12,0.09855445544554454,0.8479094766619519,0.05374681753889675,707
13,2021-10-20 13,0.09623492462311557,0.8549120603015076,0.04771105527638191,796
14,2021-10-20 14,0.09704166666666666,0.8380722222222222,0.06498333333333334,1080
15,2021-10-20 15,0.0965141451414514,0.8525781057810577,0.05096063960639606,813
16,2021-10-20 16,0.08256498388829216,0.8596122448979592,0.0567561761546724,931
17,2021-10-20 17,0.09420078354554359,0.854515181194907,0.051329089128305576,1021
18,2021-10-20 18,0.09466666666666666,0.8642176616915423,0.04112562189054726,804
19,2021-10-20 19,0.08241214750542299,0.8824501084598699,0.03514425162689805,922
20,2021-10-20 20,0.08259007495476867,0.8655567330059447,0.04979348668906695,3869
21,2021-10-20 21,0.08670320987654322,0.8621822222222223,0.050137283950617284,2025
22,2021-10-20 22,0.09888134556574923,0.8523480122324159,0.046942507645259944,1635
23,2021-10-20 23,0.08618134715025907,0.8745898100172711,0.03923488773747841,1158
0,2021-10-21 00,0.07474649204864359,0.885999064546305,0.03645088868101029,1069
1,2021-10-21 01,0.06418729096989967,0.8920479375696767,0.04153400222965441,897
2,2021-10-21 02,0.06734837799717913,0.8957940761636108,0.03541889985895627,709
3,2021-10-21 03,0.08604347826086957,0.8704068322981366,0.041976708074534165,644
4,2021-10-21 04,0.061782229965156796,0.8967526132404181,0.04145818815331011,574
5,2021-10-21 05,0.07497373029772329,0.8964203152364273,0.02860245183887916,571
6,2021-10-21 06,0.08053225806451612,0.8824861751152074,0.03698847926267281,434
7,2021-10-21 07,0.07043023255813953,0.8967511627906977,0.032799999999999996,430
8,2021-10-21 08,0.05561616161616162,0.9175084175084175,0.02686868686868687,594
9,2021-10-21 09,0.07308237547892721,0.891183908045977,0.035727969348659,522
10,2021-10-21 10,0.07225848142164783,0.8923360258481422,0.03539256865912763,619
11,2021-10-21 11,0.06615477145148356,0.8988019246190858,0.034229350441058536,1247
12,2021-10-21 12,0.06575372549019608,0.9021388235294119,0.03132,1275
13,2021-10-21 13,0.08784237726098192,0.8763162790697675,0.03584186046511628,1935
